vacuum_cleanup_index_scale_factor,0.1,,Valeurs par défaut pour les connexions client / Comportement des instructions,"Nombre de lignes insérées avant d'effectuer un nettoyage des index
(fraction de reltuples).",,user,real,default,0,1e+10,,0.1,0.1,,,false
vacuum_cost_delay,0,ms,Utilisation des ressources / Délai du VACUUM basé sur le coût,Délai d'un coût de VACUUM en millisecondes.,,user,real,default,0,100,,0,0,,,false
vacuum_cost_limit,200,,Utilisation des ressources / Délai du VACUUM basé sur le coût,Coût du VACUUM disponible avant un repos.,,user,integer,default,1,10000,,200,200,,,false
vacuum_cost_page_dirty,20,,Utilisation des ressources / Délai du VACUUM basé sur le coût,Coût d'un VACUUM pour une page modifiée par VACUUM.,,user,integer,default,0,10000,,20,20,,,false
vacuum_cost_page_hit,1,,Utilisation des ressources / Délai du VACUUM basé sur le coût,Coût d'un VACUUM pour une page trouvée dans le cache du tampon.,,user,integer,default,0,10000,,1,1,,,false
vacuum_cost_page_miss,10,,Utilisation des ressources / Délai du VACUUM basé sur le coût,Coût d'un VACUUM pour une page introuvable dans le cache du tampon.,,user,integer,default,0,10000,,10,10,,,false
vacuum_defer_cleanup_age,0,,Réplication / Serveur maître,Nombre de transactions à partir duquel les nettoyages VACUUM et HOT doivent être déferrés.,,sighup,integer,default,0,1000000,,0,0,,,false
vacuum_freeze_min_age,50000000,,Valeurs par défaut pour les connexions client / Comportement des instructions,Âge minimum à partir duquel VACUUM devra geler une ligne de table.,,user,integer,default,0,1000000000,,50000000,50000000,,,false
vacuum_freeze_table_age,150000000,,Valeurs par défaut pour les connexions client / Comportement des instructions,Âge à partir duquel VACUUM devra parcourir une table complète pour geler les lignes.,,user,integer,default,0,2000000000,,150000000,150000000,,,false
vacuum_multixact_freeze_min_age,5000000,,Valeurs par défaut pour les connexions client / Comportement des instructions,Âge minimum à partir duquel VACUUM devra geler un MultiXactId dans une ligne de table.,,user,integer,default,0,1000000000,,5000000,5000000,,,false
vacuum_multixact_freeze_table_age,150000000,,Valeurs par défaut pour les connexions client / Comportement des instructions,"Âge Multixact à partir duquel VACUUM devra parcourir une table complète pour geler les
lignes.",,user,integer,default,0,2000000000,,150000000,150000000,,,false
wal_block_size,8192,,Options pré-configurées,Affiche la taille du bloc dans les journaux de transactions.,,internal,integer,default,8192,8192,,8192,8192,,,false
wal_buffers,512,8kB,Write-Ahead Log / Paramètrages,"Initialise le nombre de tampons de pages disque dans la mémoire partagée
pour les journaux de transactions.",,postmaster,integer,override,-1,262143,,-1,512,,,false
wal_compression,off,,Write-Ahead Log / Paramètrages,Compresse les blocs complets écrits dans les journaux de transactions.,,superuser,bool,default,,,,off,off,,,false
wal_consistency_checking,"",,Options pour le développeur,Configure les gestionnaires de ressource des WAL pour lesquels des vérifications de cohérence sont effectuées.,Des images complètes de bloc seront tracées pour tous les blocs de données et vérifiées avec le résultat du rejeu des journaux de transactions.,superuser,string,default,,,,"","",,,false
wal_init_zero,on,,Write-Ahead Log / Paramètrages,Écrit des zéros dans les nouveaux journaux de transaction avant leur première utilisation.,,superuser,bool,default,,,,on,on,,,false
wal_keep_segments,0,,Réplication / Serveurs d'envoi,Initialise le nombre de journaux de transactions conservés tenus par les seveurs en attente.,,sighup,integer,default,0,2147483647,,0,0,,,false
wal_level,replica,,Write-Ahead Log / Paramètrages,Configure le niveau des informations écrites dans les journaux de transactions.,,postmaster,enum,default,,,"{minimal,replica,logical}",replica,replica,,,false
wal_log_hints,off,,Write-Ahead Log / Paramètrages,"Écrit des pages complètes dans les WAL lors d'une première modification après
un point de vérification, y compris pour des modifications non critiques.",,postmaster,bool,default,,,,off,off,,,false
wal_receiver_status_interval,10,s,Réplication / Serveurs en attente,Définit l'intervalle maximum entre les rapports du statut du walreceiver au serveur émetteur.,,sighup,integer,default,0,2147483,,10,10,,,false
wal_receiver_timeout,60000,ms,Réplication / Serveurs en attente,Définit la durée maximale d'attente pour réceptionner des donnés du serveur émetteur.,,sighup,integer,default,0,2147483647,,60000,60000,,,false
wal_recycle,on,,Write-Ahead Log / Paramètrages,Recycle les journaux de transactions en les renommant.,,superuser,bool,default,,,,on,on,,,false
wal_retrieve_retry_interval,5000,ms,Réplication / Serveurs en attente,Initalise le temps à attendre avant de retenter de récupérer un WAL après une tentative infructueuse.,,sighup,integer,default,1,2147483647,,5000,5000,,,false
wal_segment_size,16777216,B,Options pré-configurées,Affiche la taille des journaux de transactions.,,internal,integer,override,1048576,1073741824,,16777216,16777216,,,false
wal_sender_timeout,60000,ms,Réplication / Serveurs d'envoi,Initialise le temps maximum à attendre pour la réplication des WAL.,,user,integer,default,0,2147483647,,60000,60000,,,false
wal_sync_method,open_datasync,,Write-Ahead Log / Paramètrages,"Sélectionne la méthode utilisée pour forcer la mise à jour des journaux de
transactions sur le disque.",,sighup,enum,default,,,"{fsync,fsync_writethrough,open_datasync}",open_datasync,open_datasync,,,false
wal_writer_delay,200,ms,Write-Ahead Log / Paramètrages,Temps entre les synchronisations des WAL sur disque effectuées par le processus d'écriture des journaux de transaction.,,sighup,integer,default,1,10000,,200,200,,,false
wal_writer_flush_after,128,8kB,Write-Ahead Log / Paramètrages,Quantité de WAL écrits par le processus d'écriture des journaux de transaction devant déclencher une synchronisation sur disque.,,sighup,integer,default,0,2147483647,,128,128,,,false
work_mem,4096,kB,Utilisation des ressources / Mémoire,Initialise la mémoire maximum utilisée pour les espaces de travail des requêtes.,"Spécifie la mémoire à utiliser par les opérations de tris internes et par
les tables de hachage avant de passer sur des fichiers temporaires sur disque.",user,integer,default,64,2097151,,4096,4096,,,false
xmlbinary,base64,,Valeurs par défaut pour les connexions client / Comportement des instructions,Configure comment les valeurs binaires seront codées en XML.,,user,enum,default,,,"{base64,hex}",base64,base64,,,false
xmloption,content,,Valeurs par défaut pour les connexions client / Comportement des instructions,"Configure si les données XML dans des opérations d'analyse et de
sérialisation implicite doivent être considérées comme des documents
ou des fragments de contenu.",,user,enum,default,,,"{content,document}",content,content,,,false
zero_damaged_pages,off,,Options pour le développeur,Continue le travail après les en-têtes de page endommagés.,"La détection d'une en-tête de page endommagée cause normalement le rapport
d'une erreur par PostgreSQL, l'annulation de la transaction en cours.
Initialiser zero_damaged_pages à true fait que le système ne rapporte qu'un
message d'attention et continue à travailler. Ce comportement détruira des
données, notamment toutes les lignes de la page endommagée.",superuser,bool,default,,,,off,off,,,false
